iter	Passed	Remaining
4782	48680	2208
4783	48690	2198
4784	48703	2188
4785	48714	2178
4786	48723	2167
4787	48730	2157
4788	48739	2147
4789	48749	2137
4790	48758	2127
4791	48768	2116
4792	48776	2106
4793	48785	2096
4794	48797	2086
4795	48806	2076
4796	48816	2065
4797	48832	2055
4798	48841	2045
4799	48848	2035
4800	48858	2025
4801	48867	2014
4802	48875	2004
4803	48882	1994
4804	48893	1984
4805	48899	1973
4806	48909	1963
4807	48917	1953
4808	48927	1943
4809	48937	1933
4810	48945	1922
4811	48957	1912
4812	48967	1902
4813	48973	1892
4814	48982	1881
4815	48989	1871
4816	48997	1861
4817	49007	1851
4818	49015	1841
4819	49026	1830
4820	49036	1820
4821	49045	1810
4822	49062	1800
4823	49071	1790
4824	49081	1780
4825	49091	1769
4826	49100	1759
4827	49111	1749
4828	49118	1739
4829	49129	1729
4830	49139	1719
4831	49147	1708
4832	49156	1698
4833	49164	1688
4834	49175	1678
4835	49183	1667
4836	49196	1657
4837	49208	1647
4838	49222	1637
4839	49231	1627
4840	49239	1617
4841	49249	1607
4842	49260	1596
4843	49268	1586
4844	49278	1576
4845	49286	1566
4846	49298	1556
4847	49307	1545
4848	49319	1535
4849	49329	1525
4850	49340	1515
4851	49350	1505
4852	49359	1495
4853	49370	1484
4854	49383	1474
4855	49394	1464
4856	49403	1454
4857	49415	1444
4858	49425	1434
4859	49433	1423
4860	49445	1413
4861	49456	1403
4862	49470	1393
4863	49479	1383
4864	49490	1373
4865	49507	1363
4866	49516	1353
4867	49523	1342
4868	49531	1332
4869	49538	1322
4870	49548	1312
4871	49559	1302
4872	49569	1291
4873	49577	1281
4874	49590	1271
4875	49602	1261
4876	49611	1251
4877	49620	1241
4878	49629	1230
4879	49640	1220
4880	49648	1210
4881	49656	1200
4882	49664	1190
4883	49678	1179
4884	49689	1169
4885	49696	1159
4886	49716	1149
4887	49725	1139
4888	49734	1129
4889	49742	1118
4890	49753	1108
4891	49766	1098
4892	49772	1088
4893	49782	1078
4894	49789	1067
4895	49799	1057
4896	49812	1047
4897	49823	1037
4898	49834	1027
4899	49847	1017
4900	49859	1007
4901	49869	996
4902	49878	986
4903	49886	976
4904	49895	966
4905	49903	956
4906	49912	945
4907	49919	935
4908	49927	925
4909	49941	915
4910	49953	905
4911	49961	895
4912	49969	884
4913	49980	874
4914	49990	864
4915	50003	854
4916	50012	844
4917	50020	834
4918	50030	823
4919	50038	813
4920	50047	803
4921	50057	793
4922	50066	783
4923	50076	772
4924	50086	762
4925	50093	752
4926	50104	742
4927	50114	732
4928	50125	722
4929	50135	711
4930	50146	701
4931	50155	691
4932	50166	681
4933	50176	671
4934	50187	661
4935	50196	650
4936	50203	640
4937	50210	630
4938	50219	620
4939	50229	610
4940	50236	599
4941	50247	589
4942	50256	579
4943	50264	569
4944	50276	559
4945	50285	549
4946	50291	538
4947	50300	528
4948	50311	518
4949	50322	508
4950	50332	498
4951	50341	487
4952	50353	477
4953	50363	467
4954	50375	457
4955	50384	447
4956	50394	437
4957	50407	427
4958	50416	416
4959	50424	406
4960	50431	396
4961	50440	386
4962	50451	376
4963	50462	365
4964	50471	355
4965	50487	345
4966	50497	335
4967	50507	325
4968	50516	315
4969	50529	305
4970	50540	294
4971	50551	284
4972	50565	274
4973	50575	264
4974	50585	254
4975	50598	244
4976	50607	233
4977	50616	223
4978	50628	213
4979	50639	203
4980	50648	193
4981	50660	183
4982	50671	172
4983	50681	162
4984	50690	152
4985	50698	142
4986	50707	132
4987	50716	122
4988	50724	111
4989	50741	101
4990	50751	91
4991	50765	81
4992	50774	71
4993	50786	61
4994	50794	50
4995	50806	40
4996	50815	30
4997	50823	20
4998	50831	10
4999	50838	0
